"region","zone","district","Month","Year","Date","female","male","conf_5","conf_514","conf_15","cases"
"SNNP","Goffa","Zalla","June","2022",2022-01-01,301,509,134,246,430,810
"SNNP","Gurage","Abeshge","July","2022",2022-01-01,36,54,20,27,43,90
"SNNP","Gurage","Abeshge","August","2022",2022-01-01,16,27,9,21,13,43
"SNNP","Gurage","Abeshge","September","2022",2022-01-01,22,30,14,19,19,52
"SNNP","Gurage","Abeshge","October","2022",2022-01-01,72,87,29,35,95,159
"SNNP","Gurage","Abeshge","November","2022",2022-01-01,132,213,58,101,186,345
"SNNP","Gurage","Abeshge","December","2022",2022-01-01,79,154,39,80,114,233
"SNNP","Gurage","Abeshge","January","2022",2022-01-01,36,59,22,36,37,95
"SNNP","Gurage","Abeshge","February","2022",2022-01-01,23,35,18,22,18,58
"SNNP","Gurage","Abeshge","March","2022",2022-01-01,23,31,13,16,25,54
"SNNP","Gurage","Abeshge","April","2022",2022-01-01,33,47,12,28,40,80
"SNNP","Gurage","Abeshge","May","2022",2022-01-01,65,115,31,73,76,180
"SNNP","Gurage","Abeshge","June","2022",2022-01-01,59,91,29,51,70,150
"SNNP","Gurage","Buee Town Administration","July","2022",2022-01-01,19,11,1,14,15,30
"SNNP","Gurage","Buee Town Administration","August","2022",2022-01-01,10,8,0,9,9,18
"SNNP","Gurage","Buee Town Administration","September","2022",2022-01-01,16,10,1,15,10,26
"SNNP","Gurage","Buee Town Administration","October","2022",2022-01-01,36,62,19,32,47,98
"SNNP","Gurage","Buee Town Administration","November","2022",2022-01-01,44,60,10,46,48,104
"SNNP","Gurage","Buee Town Administration","December","2022",2022-01-01,46,56,13,63,26,102
"SNNP","Gurage","Buee Town Administration","January","2022",2022-01-01,17,19,11,18,7,36
"SNNP","Gurage","Buee Town Administration","February","2022",2022-01-01,10,15,7,8,10,25
"SNNP","Gurage","Buee Town Administration","March","2022",2022-01-01,11,15,3,12,11,26
"SNNP","Gurage","Buee Town Administration","April","2022",2022-01-01,14,15,2,11,16,29
"SNNP","Gurage","Buee Town Administration","May","2022",2022-01-01,24,28,2,24,26,52
"SNNP","Gurage","Buee Town Administration","June","2022",2022-01-01,31,30,8,27,26,61
"SNNP","Gurage","Butajira Town Administration","July","2022",2022-01-01,0,1,0,1,0,1
"SNNP","Gurage","Butajira Town Administration","August","2022",2022-01-01,0,0,0,0,0,0
"SNNP","Gurage","Butajira Town Administration","September","2022",2022-01-01,2,4,0,2,4,6
"SNNP","Gurage","Butajira Town Administration","October","2022",2022-01-01,10,10,3,7,10,20
"SNNP","Gurage","Butajira Town Administration","November","2022",2022-01-01,17,24,1,6,34,41
"SNNP","Gurage","Butajira Town Administration","December","2022",2022-01-01,12,24,1,3,32,36
"SNNP","Gurage","Butajira Town Administration","January","2022",2022-01-01,4,8,3,3,6,12
"SNNP","Gurage","Butajira Town Administration","February","2022",2022-01-01,2,4,1,2,3,6
"SNNP","Gurage","Butajira Town Administration","March","2022",2022-01-01,1,6,2,0,5,7
"SNNP","Gurage","Butajira Town Administration","April","2022",2022-01-01,5,10,1,2,12,15
"SNNP","Gurage","Butajira Town Administration","May","2022",2022-01-01,9,24,1,8,24,33
"SNNP","Gurage","Butajira Town Administration","June","2022",2022-01-01,13,22,6,8,21,35
"SNNP","Gurage","Cheha","July","2022",2022-01-01,14,11,7,3,15,25
"SNNP","Gurage","Cheha","August","2022",2022-01-01,39,25,15,15,34,64
"SNNP","Gurage","Cheha","September","2022",2022-01-01,18,27,11,9,25,45
"SNNP","Gurage","Cheha","October","2022",2022-01-01,22,30,8,4,40,52
"SNNP","Gurage","Cheha","November","2022",2022-01-01,44,53,32,14,51,97
"SNNP","Gurage","Cheha","December","2022",2022-01-01,52,61,27,26,60,113
"SNNP","Gurage","Cheha","January","2022",2022-01-01,31,26,6,10,41,57
"SNNP","Gurage","Cheha","February","2022",2022-01-01,21,36,18,13,26,57
"SNNP","Gurage","Cheha","March","2022",2022-01-01,25,27,8,16,28,52
"SNNP","Gurage","Cheha","April","2022",2022-01-01,34,36,16,15,39,70
"SNNP","Gurage","Cheha","May","2022",2022-01-01,38,49,11,23,53,87
"SNNP","Gurage","Cheha","June","2022",2022-01-01,21,25,8,9,29,46
"SNNP","Gurage","East Meskan","July","2022",2022-01-01,8,8,1,9,6,16
"SNNP","Gurage","East Meskan","August","2022",2022-01-01,1,7,2,1,5,8
"SNNP","Gurage","East Meskan","September","2022",2022-01-01,7,8,2,8,5,15
"SNNP","Gurage","East Meskan","October","2022",2022-01-01,80,104,34,59,91,184
"SNNP","Gurage","East Meskan","November","2022",2022-01-01,112,111,24,65,134,223
"SNNP","Gurage","East Meskan","December","2022",2022-01-01,24,57,19,21,41,81
"SNNP","Gurage","East Meskan","January","2022",2022-01-01,31,16,7,22,18,47
"SNNP","Gurage","East Meskan","February","2022",2022-01-01,9,15,3,12,9,24
"SNNP","Gurage","East Meskan","March","2022",2022-01-01,16,21,6,19,12,37
"SNNP","Gurage","East Meskan","April","2022",2022-01-01,41,52,13,27,53,93
"SNNP","Gurage","East Meskan","May","2022",2022-01-01,109,138,50,84,113,247
"SNNP","Gurage","East Meskan","June","2022",2022-01-01,93,116,22,38,149,209
"SNNP","Gurage","Emdibir Town Administration","July","2022",2022-01-01,0,1,0,0,1,1
"SNNP","Gurage","Emdibir Town Administration","August","2022",2022-01-01,0,0,0,0,0,0
"SNNP","Gurage","Emdibir Town Administration","September","2022",2022-01-01,0,0,0,0,0,0
"SNNP","Gurage","Emdibir Town Administration","October","2022",2022-01-01,0,1,0,0,1,1
"SNNP","Gurage","Emdibir Town Administration","November","2022",2022-01-01,0,0,0,0,0,0
"SNNP","Gurage","Emdibir Town Administration","December","2022",2022-01-01,2,2,0,2,2,4
"SNNP","Gurage","Emdibir Town Administration","January","2022",2022-01-01,0,1,0,0,1,1
"SNNP","Gurage","Emdibir Town Administration","February","2022",2022-01-01,0,1,0,0,1,1
"SNNP","Gurage","Emdibir Town Administration","March","2022",2022-01-01,1,1,0,2,0,2
"SNNP","Gurage","Emdibir Town Administration","April","2022",2022-01-01,0,0,0,0,0,0
"SNNP","Gurage","Emdibir Town Administration","May","2022",2022-01-01,5,3,0,3,5,8
"SNNP","Gurage","Emdibir Town Administration","June","2022",2022-01-01,6,7,0,3,10,13
"SNNP","Gurage","Enemor Ena Enen","July","2022",2022-01-01,5,5,1,3,6,10
"SNNP","Gurage","Enemor Ena Enen","August","2022",2022-01-01,2,3,1,2,2,5
"SNNP","Gurage","Enemor Ena Enen","September","2022",2022-01-01,2,2,1,0,3,4
"SNNP","Gurage","Enemor Ena Enen","October","2022",2022-01-01,0,6,2,1,3,6
"SNNP","Gurage","Enemor Ena Enen","November","2022",2022-01-01,6,6,2,3,7,12
"SNNP","Gurage","Enemor Ena Enen","December","2022",2022-01-01,3,3,1,0,5,6
"SNNP","Gurage","Enemor Ena Enen","January","2022",2022-01-01,0,2,0,1,1,2
"SNNP","Gurage","Enemor Ena Enen","February","2022",2022-01-01,0,3,2,1,0,3
"SNNP","Gurage","Enemor Ena Enen","March","2022",2022-01-01,3,0,0,0,3,3
"SNNP","Gurage","Enemor Ena Enen","April","2022",2022-01-01,4,4,2,2,4,8
"SNNP","Gurage","Enemor Ena Enen","May","2022",2022-01-01,11,21,0,11,21,32
"SNNP","Gurage","Enemor Ena Enen","June","2022",2022-01-01,3,2,0,3,2,5
"SNNP","Gurage","Enidguagn","July","2022",2022-01-01,0,0,0,0,0,0
"SNNP","Gurage","Enidguagn","August","2022",2022-01-01,5,0,0,0,5,5
"SNNP","Gurage","Enidguagn","September","2022",2022-01-01,0,1,0,1,0,1
"SNNP","Gurage","Enidguagn","October","2022",2022-01-01,3,2,0,2,3,5
"SNNP","Gurage","Enidguagn","November","2022",2022-01-01,2,1,2,0,1,3
"SNNP","Gurage","Enidguagn","December","2022",2022-01-01,3,3,0,1,5,6
"SNNP","Gurage","Enidguagn","January","2022",2022-01-01,0,3,0,0,3,3
"SNNP","Gurage","Enidguagn","February","2022",2022-01-01,0,4,0,1,3,4
